produk_id_produk,produk_id_kategori,produk_kode_produk,produk_nama_produk,produk_merk,produk_harga_beli,produk_diskon,produk_harga_jual,produk_stok,produk_expired_date,produk_batch,produk_created_at,produk_updated_at,rekaman_id_rekaman_stok,rekaman_id_produk,rekaman_waktu,rekaman_stok_masuk,rekaman_stok_keluar,rekaman_created_at,rekaman_updated_at,rekaman_id_penjualan,rekaman_id_pembelian,rekaman_stok_awal,rekaman_stok_sisa,rekaman_keterangan
741,5,,SELVIM 20,SELVIM 20,469,0,800,80,2027-10-09,GN01N,2024-01-04 16:01:31,2026-01-01 00:36:21,,,,,,,,,,,,
742,6,,SERITI,SERITI,7875,0,9500,10,2028-07-07,23120120,2024-01-04 16:01:31,2025-09-12 21:06:45,,,,,,,,,,,,
743,2,,SIDOMUNCUL C 1000 ALL VAR,SIDOMUNCUL C 1000 ALL VAR,7770,0,10000,5,2027-06-13,CA110009,2024-01-04 16:01:31,2025-12-31 22:05:52,175398,743,2025-12-31 22:05:52,1,0,2025-12-31 22:05:52,2025-12-31 22:05:52,,,4,5,Perubahan Stok Manual: SO
744,1,,SILADEX ALL VAR 100ml,SILADEX ALL VAR 100ml,18461,0,21500,6,2028-12-11,K25A08,2024-01-04 16:01:31,2025-12-31 19:23:53,,,,,,,,,,,,
745,1,,SILADEX ALL VAR 30ml,SILADEX ALL VAR 30ml,8724,0,10000,6,2027-09-19,125A05,2024-01-04 16:01:31,2025-12-31 19:22:12,175092,745,2025-12-31 19:22:12,3,0,2025-12-31 19:22:12,2025-12-31 19:22:12,,,3,6,Perubahan Stok Manual: SO
746,1,,SILADEX ALL VAR 60ml,SILADEX ALL VAR 60ml,13406,0,15500,8,2028-11-12,L25A02,2024-01-04 16:01:31,2026-01-02 03:06:12,175094,746,2025-12-31 19:24:22,0,13,2025-12-31 19:24:22,2025-12-31 19:24:22,,,23,10,Perubahan Stok Manual: SO
747,2,,INHALER LANG,INHALER LANG,6815,0,8000,95,2029-03-07,NL00119,2024-01-04 16:01:31,2025-12-15 23:37:38,,,,,,,,,,,,
748,4,,PROSTAKUR,PROSTAKUR,19000,0,25000,4,2029-10-01,27IL10,2024-01-04 16:01:31,2025-12-31 21:06:23,175291,748,2025-12-31 21:06:23,4,0,2025-12-31 21:06:23,2025-12-31 21:06:23,,,0,4,Perubahan Stok Manual: SO
749,1,,V-FRES,V-FRES,8385,0,10500,0,2028-10-06,,2024-01-04 16:01:31,2025-09-17 00:33:01,,,,,,,,,,,,
750,5,,CALCIFAR PLUS,CALCIFAR PLUS,195,0,300,90,2027-09-07,AX03K,2024-01-04 16:01:31,2025-11-18 01:47:05,,,,,,,,,,,,
751,2,,UNDERPAD,UNDERPAD,2531,0,5000,0,,,2024-01-04 16:01:31,2024-01-04 16:01:31,,,,,,,,,,,,
752,1,,HUFABETAMIN SYR,HUFABETAMIN SYR,6049,0,8000,2,2028-06-05,A100255,2024-01-04 16:01:31,2025-12-31 21:59:58,175388,752,2025-12-31 21:59:58,2,0,2025-12-31 21:59:58,2025-12-31 21:59:58,,,0,2,Perubahan Stok Manual: SO
753,1,,PACDIN COUGH ALL VAR,PACDIN COUGH ALL VAR,5685,0,7000,3,2028-05-10,2505067,2024-01-04 16:01:31,2025-12-31 18:57:39,175053,753,2025-12-31 18:57:39,2,0,2025-12-31 18:57:39,2025-12-31 18:57:39,,,1,3,Perubahan Stok Manual: SO
754,1,,PANADOL SYR,PANADOL SYR,22184,0,31500,0,2027-04-10,,2024-01-04 16:01:31,2025-09-11 18:57:51,,,,,,,,,,,,
755,1,,PIROXICAM 20MG,PIROXICAM 20MG,181,0,250,760,2027-11-11,78455,2024-01-04 16:01:31,2026-01-02 19:17:04,,,,,,,,,,,,
756,5,,SIMVASTATIN 10,SIMVASTATIN 10,120,0,400,640,2027-11-01,251102334,2024-01-04 16:01:31,2025-12-31 23:17:26,175493,756,2025-12-31 23:17:26,0,160,2025-12-31 23:17:26,2025-12-31 23:17:26,,,810,650,Perubahan Stok Manual: SO
757,5,,SIMVASTATIN 20,SIMVASTATIN 20,183,0,700,420,2027-12-07,251202335,2024-01-04 16:01:31,2025-12-31 23:16:07,175492,757,2025-12-31 23:16:07,130,0,2025-12-31 23:16:07,2025-12-31 23:16:07,,,300,430,Perubahan Stok Manual: SO
758,5,,SINOVA 10mg,SINOVA 10mg,1100,0,1400,0,,,2024-01-04 16:01:31,2024-01-04 16:01:31,,,,,,,,,,,,
759,1,,SIROP INDRA,SIROP INDRA,3124,0,4500,8,2028-09-09,5040027T,2024-01-04 16:01:31,2025-12-31 19:40:03,175128,759,2025-12-31 19:40:03,0,2,2025-12-31 19:40:03,2025-12-31 19:40:03,,,10,8,Perubahan Stok Manual: SO
760,1,,SIRPLUS ALL VAR,SIRPLUS ALL VAR,11655,0,14000,12,2027-02-08,E5H766,2024-01-04 16:01:31,2025-12-31 18:46:36,175035,760,2025-12-31 18:46:36,0,2,2025-12-31 18:46:36,2025-12-31 18:46:36,,,14,12,Perubahan Stok Manual: SO
761,1,,SITRONELLA 30ml,SITRONELLA 30ml,5319,0,6500,7,2030-10-06,NI00317,2024-01-04 16:01:31,2025-12-31 19:56:56,175158,761,2025-12-31 19:56:56,0,1,2025-12-31 19:56:56,2025-12-31 19:56:56,,,8,7,Perubahan Stok Manual: SO
762,1,,SITRONELLA 60ml,SITRONELLA 60ml,9021,0,11000,5,2030-10-08,PD00115,2024-01-04 16:01:31,2025-12-31 19:56:44,175157,762,2025-12-31 19:56:44,0,97,2025-12-31 19:56:44,2025-12-31 19:56:44,,,102,5,Perubahan Stok Manual: SO
763,5,,COPARCETIN TAB,,516,0,700,90,2027-07-22,DG4481,2024-01-04 16:01:31,2025-12-31 21:56:44,175380,763,2025-12-31 21:56:44,0,80,2025-12-31 21:56:44,2025-12-31 21:56:44,,,170,90,Perubahan Stok Manual: SO
764,5,,SOLDEXTAM,SOLDEXTAM,155,0,300,140,2030-07-06,TSDXG5054,2024-01-04 16:01:31,2026-01-01 00:37:45,,,,,,,,,,,,
765,6,,SOLINFEC CR,SOLINFEC CR,7538,0,9500,4,2029-08-03,QF014,2024-01-04 16:01:31,2026-01-01 00:47:23,,,,,,,,,,,,
766,5,,SOLINFEC TAB,SOLINFEC TAB,841,0,1100,100,2027-11-01,GS01V,2024-01-04 16:01:31,2025-12-24 18:02:48,,,,,,,,,,,,
767,5,,SPASMINAL,SPASMINAL,956,0,1250,150,2027-07-10,TSPLB54860,2024-01-04 16:01:31,2026-01-01 00:39:37,,,,,,,,,,,,
768,2,,SPUID 10cc,SPUID 10cc,1500,0,2000,0,,,2024-01-04 16:01:31,2024-01-04 16:01:31,,,,,,,,,,,,
769,2,,SPUID 1cc,SPUID 1cc,2000,0,3000,0,,,2024-01-04 16:01:31,2024-01-04 16:01:31,,,,,,,,,,,,
770,2,,SPUID 3cc,SPUID 3cc,800,0,2500,0,,,2024-01-04 16:01:31,2024-01-04 16:01:31,,,,,,,,,,,,
771,2,,SPUID 5cc,SPUID 5cc,1000,0,2500,0,,,2024-01-04 16:01:31,2024-01-04 16:01:31,,,,,,,,,,,,
772,4,,SRONGPAS,SRONGPAS,1600,0,2500,0,2025-06-08,,2024-01-04 16:01:31,2025-11-21 17:33:20,,,,,,,,,,,,
773,1,,STIMUNO SYR ALL VAR,STIMUNO SYR ALL VAR,33744,0,39000,3,2026-07-11,5514126,2024-01-04 16:01:31,2025-12-31 18:36:26,175027,773,2025-12-31 18:36:26,1,0,2025-12-31 18:36:26,2025-12-31 18:36:26,,,2,3,Perubahan Stok Manual: SO
774,3,,STREPSIL,STREPSIL,9518,0,11000,14,2028-04-13,ABG4564,2024-01-04 16:01:31,2025-12-31 22:04:47,175396,774,2025-12-31 22:04:47,0,8,2025-12-31 22:04:47,2025-12-31 22:04:47,,,22,14,Perubahan Stok Manual: SO
775,1,,SUCRALFAT SYR,SUCRALFAT SYR,14000,0,18000,3,2027-06-13,5NF152,2024-01-04 16:01:31,2025-12-31 22:01:51,175391,775,2025-12-31 22:01:51,2,0,2025-12-31 22:01:51,2025-12-31 22:01:51,,,2,4,Perubahan Stok Manual: SO
776,5,,SULFADIASIN,SULFADIASIN,672,0,900,150,2028-07-09,GW008,2024-01-04 16:01:31,2026-01-01 00:38:00,,,,,,,,,,,,
777,2,,SUPERHOID,SUPERHOID,5737,0,7000,7,2028-08-07,K25025,2024-01-04 16:01:31,2025-11-12 03:02:17,,,,,,,,,,,,
778,4,,SUPERTETRA,SUPERTETRA,8075,0,10000,6,2028-02-10,EA0106,2024-01-04 16:01:31,2026-01-02 19:13:55,,,,,,,,,,,,
779,5,,SUPRABIOTIK,SUPRABIOTIK,766,0,1100,40,,,2024-01-04 16:01:31,2025-12-31 23:21:20,175504,779,2025-12-31 23:21:20,40,0,2025-12-31 23:21:20,2025-12-31 23:21:20,,,0,40,Perubahan Stok Manual: SO
780,2,,SUSU DIABETASOL ALL VAR,SUSU DIABETASOL ALL VAR,42500,0,50000,0,2026-07-16,,2024-01-04 16:01:31,2025-09-18 03:28:37,,,,,,,,,,,,
781,4,,SUTRA ABU-ABU S'3,SUTRA ABU-ABU S'3,5500,0,8500,3,2028-04-15,,2024-01-04 16:01:31,2025-12-31 20:51:02,175259,781,2025-12-31 20:51:02,3,0,2025-12-31 20:51:02,2025-12-31 20:51:02,,,0,3,Perubahan Stok Manual: SO
782,2,,SUTRA OK 3'S,SUTRA OK 3'S,6377,0,8500,1,2029-12-23,M43250103,2024-01-04 16:01:31,2025-12-31 20:52:20,175263,782,2025-12-31 20:52:20,2,0,2025-12-31 20:52:20,2025-12-31 20:52:20,,,0,2,Perubahan Stok Manual: SO
783,2,,SUTRA OK S'12,SUTRA OK S'12,24101,0,30000,5,2029-11-15,M38241203,2024-01-04 16:01:31,2025-12-31 20:52:34,175264,783,2025-12-31 20:52:34,1,0,2025-12-31 20:52:34,2025-12-31 20:52:34,,,4,5,Perubahan Stok Manual: SO
784,2,,SUTRA MERAH S'12,SUTRA MERAH S'12,18256,0,22000,1,2030-01-02,M40250280,2024-01-04 16:01:31,2025-12-31 20:51:27,175260,784,2025-12-31 20:51:27,0,4,2025-12-31 20:51:27,2025-12-31 20:51:27,,,5,1,Perubahan Stok Manual: SO
785,2,,SUTRA MERAH S'3,SUTRA MERAH S'3,5035,0,6500,13,2030-03-18,M45250402,2024-01-04 16:01:31,2025-12-31 20:51:40,175261,785,2025-12-31 20:51:40,0,2,2025-12-31 20:51:40,2025-12-31 20:51:40,,,17,15,Perubahan Stok Manual: SO
786,6,,SYNALTEN,SYNALTEN,5878,0,8000,7,2029-09-28,QG01E,2024-01-04 16:01:31,2026-01-01 00:48:44,,,,,,,,,,,,
787,1,,DEXTRAL SYR,DEXTRAL SYR,7500,0,12000,0,2026-06-07,,2024-01-04 16:01:31,2025-11-04 19:18:46,,,,,,,,,,,,
788,1,,TEMPRA DROP,TEMPRA DROP,46065,0,54000,2,2027-09-01,5J4601,2024-01-04 16:01:31,2025-12-11 18:15:56,,,,,,,,,,,,
789,1,,TEMPRA FORTE SYR,TEMPRA FORTE SYR,46340,0,54000,2,2027-08-12,5H3381,2024-01-04 16:01:31,2025-12-23 18:22:17,,,,,,,,,,,,
790,1,,TEMPRA SYR B,TEMPRA SYR B,42846,0,49500,2,2027-02-02,5b3871,2024-01-04 16:01:31,2025-11-21 17:34:49,,,,,,,,,,,,
791,1,,TEMPRA SYR K,TEMPRA SYR K,21973,0,26000,2,2027-07-14,5G1611,2024-01-04 16:01:31,2025-12-31 18:52:42,175042,791,2025-12-31 18:52:42,0,4,2025-12-31 18:52:42,2025-12-31 18:52:42,,,6,2,Perubahan Stok Manual: SO
792,2,,TENSOCRAPE 3'',TENSOCRAPE 3'',60868,0,96000,1,2026-11-09,,2024-01-04 16:01:31,2025-12-31 20:09:54,175200,792,2025-12-31 20:09:54,1,0,2025-12-31 20:09:54,2025-12-31 20:09:54,,,0,1,Perubahan Stok Manual: SO
793,2,,TENSOCRAPE 4'',TENSOCRAPE 4'',98978,0,118000,3,2029-12-08,4241220,2024-01-04 16:01:31,2025-12-02 22:02:47,,,,,,,,,,,,
794,2,,TENSOCRAPE 6'',TENSOCRAPE 6'',95095,0,120000,1,2026-05-14,,2024-01-04 16:01:31,2025-12-31 20:09:37,175199,794,2025-12-31 20:09:37,1,0,2025-12-31 20:09:37,2025-12-31 20:09:37,,,0,1,Perubahan Stok Manual: SO
795,5,,TEOSAL,TEOSAL,150,0,250,550,2028-01-07,56B427,2024-01-04 16:01:31,2026-01-01 00:36:48,,,,,,,,,,,,
796,4,,TERA F,TERA F,448,0,600,100,2028-10-21,T10073BE,2024-01-04 16:01:31,2025-12-31 21:57:43,175383,796,2025-12-31 21:57:43,0,78,2025-12-31 21:57:43,2025-12-31 21:57:43,,,188,110,Perubahan Stok Manual: SO
797,1,,TERMOREX 30mL,TERMOREX 30mL,7949,0,10000,0,,,2024-01-04 16:01:31,2024-01-04 16:01:31,,,,,,,,,,,,
798,1,,TERMOREX 60mL,TERMOREX 60mL,12643,0,15500,0,2025-06-06,,2024-01-04 16:01:31,2025-05-19 10:51:23,,,,,,,,,,,,
799,1,,TERMOREX PLUS 30mL,TERMOREX PLUS 30mL,9313,0,10500,3,2027-10-11,J25A06,2024-01-04 16:01:31,2025-12-11 21:53:04,,,,,,,,,,,,
800,1,,TERMOREX PLUS 60mL,TERMOREX PLUS 60mL,14966,0,18000,3,2027-10-11,J25A12,2024-01-04 16:01:31,2025-12-31 19:00:21,175059,800,2025-12-31 19:00:21,0,1,2025-12-31 19:00:21,2025-12-31 19:00:21,,,4,3,Perubahan Stok Manual: SO
801,1,,CURCUMA GROW ALL,CURCUMA GROW ALL,29631,0,35000,5,2027-02-05,25A0262,2024-01-04 16:01:31,2025-12-31 18:32:57,175020,801,2025-12-31 18:32:57,5,0,2025-12-31 18:32:57,2025-12-31 18:32:57,,,0,5,Perubahan Stok Manual: SO
802,5,,THIAMYCIN 1000mg,THIAMYCIN 1000mg,8403,0,10500,22,2027-03-05,t0470003,2024-01-04 16:01:31,2025-12-31 23:20:47,175502,802,2025-12-31 23:20:47,0,1,2025-12-31 23:20:47,2025-12-31 23:20:47,,,23,22,Perubahan Stok Manual: SO
803,6,,THROMBO GEL,THROMBO GEL,42180,0,51000,3,2029-04-08,85D251A,2024-01-04 16:01:31,2026-01-01 00:45:18,,,,,,,,,,,,
804,6,,THROMBOPOB GEL,THROMBOPOB GEL,63270,0,79000,2,2029-03-09,45C251A,2024-01-04 16:01:31,2026-01-01 00:45:30,,,,,,,,,,,,
805,2,,TISU MAGIC ALL,TISU MAGIC,9750,0,14000,25,2029-09-04,MC0102025,2024-01-04 16:01:31,2025-12-31 20:53:40,175266,805,2025-12-31 20:53:40,0,15,2025-12-31 20:53:40,2025-12-31 20:53:40,,,40,25,Perubahan Stok Manual: SO
806,2,,"LEUKOPLST 7,5",,56000,0,62000,1,2028-05-14,,2024-01-04 16:01:31,2025-12-31 20:15:36,175215,806,2025-12-31 20:15:36,1,0,2025-12-31 20:15:36,2025-12-31 20:15:36,,,0,1,Perubahan Stok Manual: SO
807,3,,TOLAK ANGIN ANAK,TOLAK ANGIN ANAK,2586,0,3500,30,2027-01-25,EAP0001,2024-01-04 16:01:31,2025-12-31 22:08:19,175401,807,2025-12-31 22:08:19,10,0,2025-12-31 22:08:19,2025-12-31 22:08:19,,,20,30,Perubahan Stok Manual: SO
808,3,,TOLAK ANGIN DEWASA,TOLAK ANGIN DEWASA,3750,0,4500,47,2027-07-10,TACD12,2024-01-04 16:01:31,2025-12-31 22:07:18,175399,808,2025-12-31 22:07:18,28,0,2025-12-31 22:07:18,2025-12-31 22:07:18,,,19,47,Perubahan Stok Manual: SO
809,3,,TOLAK LINU,TOLAK LINU,2740,0,4000,20,2027-04-08,TLC05,2024-01-04 16:01:31,2025-12-31 22:07:44,175400,809,2025-12-31 22:07:44,0,7,2025-12-31 22:07:44,2025-12-31 22:07:44,,,27,20,Perubahan Stok Manual: SO
810,2,,TOLAKANGIN CARE ROLL ON,TOLAKANGIN CARE ROLL ON,8500,0,10500,2,2026-05-06,,2024-01-04 16:01:31,2025-12-31 20:20:38,175226,810,2025-12-31 20:20:38,2,0,2025-12-31 20:20:38,2025-12-31 20:20:38,,,0,2,Perubahan Stok Manual: SO
811,1,,TONIKUM BAYER B,TONIKUM BAYER B,27237,0,39500,0,2025-08-08,,2024-01-04 16:01:31,2025-07-22 20:43:32,,,,,,,,,,,,
812,1,,TONIKUM BAYER K,TONIKUM BAYER K,12323,0,18000,1,2025-09-09,,2024-01-04 16:01:31,2025-07-03 15:00:55,,,,,,,,,,,,
813,6,,TOP CORT,TOP CORT,24131,0,31000,2,,,2024-01-04 16:01:31,2026-01-01 00:44:07,,,,,,,,,,,,
814,5,,TRANSAMIN,TRANSAMIN,2131,0,2800,90,2028-03-07,25C0298,2024-01-04 16:01:31,2026-01-01 00:38:52,,,,,,,,,,,,
815,4,,PANADOL MERAH S'4,PANADOL MERAH S'4,4478,0,5500,26,2028-06-01,DP9V,2024-01-04 16:01:31,2025-12-20 16:58:48,,,,,,,,,,,,
816,2,,OM TEST,,1157,0,2000,27,2028-05-07,02062588VL,2024-01-04 16:01:31,2025-12-31 22:31:56,175436,816,2025-12-31 22:31:56,0,14,2025-12-31 22:31:56,2025-12-31 22:31:56,,,44,30,Perubahan Stok Manual: SO
817,2,,NATUR E WHITE 16,,46833,0,54000,3,2027-08-03,5EH1652,2024-01-04 16:01:31,2025-12-31 21:05:41,175286,817,2025-12-31 21:05:41,0,1,2025-12-31 21:05:41,2025-12-31 21:05:41,,,4,3,Perubahan Stok Manual: SO
818,4,,TRINOLDIOL,TRINOLDIOL,11174,0,13000,15,2026-08-07,L013T01,2024-01-04 16:01:31,2025-12-20 02:49:34,,,,,,,,,,,,
819,1,,TRIOCID SYR,TRIOCID SYR,7552,0,9000,4,2027-02-26,11807509,2024-01-04 16:01:31,2025-12-31 19:04:42,175067,819,2025-12-31 19:04:42,1,0,2025-12-31 19:04:42,2025-12-31 19:04:42,,,3,4,Perubahan Stok Manual: SO
820,5,,TRIOCID TAB,TRIOCID TAB,294,0,400,150,2027-03-11,4803511,2024-01-04 16:01:31,2026-01-01 00:39:07,,,,,,,,,,,,
821,2,,TROPICANA CLASSIC S'25,TROPICANA CLASSIC S'25,20900,0,28000,0,,,2024-01-04 16:01:31,2025-08-12 11:46:58,,,,,,,,,,,,
822,2,,TROPICANA DIABETIC S'25,TROPICANA DIABETIC S'25,25530,0,29500,1,2028-04-06,NPE02AE,2024-01-04 16:01:31,2025-12-12 03:14:55,,,,,,,,,,,,
823,2,,TROPICANA DIABETIC S'50,TROPICANA DIABETIC S'50,40700,0,52000,0,,,2024-01-04 16:01:31,2025-12-11 01:54:39,,,,,,,,,,,,
824,1,,ULTILOX SYR,ULTILOX SYR,32175,0,37500,1,2026-04-09,,2024-01-04 16:01:31,2025-12-31 19:02:49,175063,824,2025-12-31 19:02:33,1,0,2025-12-31 19:02:33,2025-12-31 19:02:33,,,0,1,Perubahan Stok Manual: SO
825,4,,ULTRAFLU,ULTRAFLU,3100,0,4000,14,2030-09-14,19102,2024-01-04 16:01:31,2025-12-31 23:11:44,175476,825,2025-12-31 23:11:44,0,2,2025-12-31 23:11:44,2025-12-31 23:11:44,,,18,16,Perubahan Stok Manual: SO
826,6,,ULTRASILIN,ULTRASILIN,8864,0,11000,4,,,2024-01-04 16:01:31,2026-01-01 00:46:54,,,,,,,,,,,,
827,1,,LACTULOSE SYR,LACTULOSE,25219,0,31000,2,2026-12-07,ND25015,2024-01-04 16:01:31,2025-12-31 18:47:13,175036,827,2025-12-31 18:47:13,0,2,2025-12-31 18:47:13,2025-12-31 18:47:13,,,4,2,Perubahan Stok Manual: SO
828,1,,CANDISTIN DROP,CANDISTIN DROP,28000,0,43000,0,,,2024-01-04 16:01:31,2025-07-14 20:17:22,,,,,,,,,,,,
829,2,,KANNA B,KANNA B,15600,0,19000,3,2027-06-07,S25F895,2024-01-04 16:01:31,2025-09-12 21:02:09,,,,,,,,,,,,
830,6,,FLAMAR GEL,FLAMAR GEL,21000,0,23500,3,,,2024-01-04 16:01:31,2026-01-01 00:44:31,,,,,,,,,,,,
832,3,,VEGETA HERBAL,VEGETA HERBAL,2722,0,3500,19,2027-03-07,215,2024-01-04 16:01:31,2025-12-31 19:31:07,175108,832,2025-12-31 19:31:07,0,3,2025-12-31 19:31:07,2025-12-31 19:31:07,,,22,19,Perubahan Stok Manual: SO
833,3,,VEGETA JERUK,VEGETA JERUK,2312,0,3000,11,0202-01-06,008G25,2024-01-04 16:01:31,2025-11-26 01:47:11,,,,,,,,,,,,
834,5,,VENARON 300mg,VENARON 300mg,3399,0,4500,96,2027-08-11,T450010801,2024-01-04 16:01:31,2025-12-31 23:20:13,175501,834,2025-12-31 23:20:13,95,0,2025-12-31 23:20:13,2025-12-31 23:20:13,,,1,96,Perubahan Stok Manual: SO
835,2,,VENTOLIN SPRAY,VENTOLIN SPRAY,142067,0,171000,1,2026-07-05,BU6C,2024-01-04 16:01:31,2025-09-03 09:15:17,,,,,,,,,,,,
836,2,,VERBAN 10cm,VERBAN 10cm,5250,0,8000,0,2027-12-07,,2024-01-04 16:01:31,2025-10-23 03:30:29,,,,,,,,,,,,
837,2,,VERBAN 15cm,VERBAN 15cm,6500,0,10000,2,2027-03-07,,2024-01-04 16:01:31,2025-12-31 20:13:34,175210,837,2025-12-31 20:13:34,0,1,2025-12-31 20:13:34,2025-12-31 20:13:34,,,3,2,Perubahan Stok Manual: SO
838,2,,VERBAN 5cm,VERBAN 5cm,5250,0,7000,1,2027-07-07,,2024-01-04 16:01:31,2025-12-31 20:13:47,175211,838,2025-12-31 20:13:47,1,0,2025-12-31 20:13:47,2025-12-31 20:13:47,,,0,1,Perubahan Stok Manual: SO
839,5,,GRISIOFULVIN,,1306,0,1500,30,2026-06-07,,2024-01-04 16:01:31,2025-12-31 23:42:24,175554,839,2025-12-31 23:42:24,10,0,2025-12-31 23:42:24,2025-12-31 23:42:24,,,20,30,Perubahan Stok Manual: SO
840,6,,VERIL ACNE GEL,VERIL ACNE GEL,12672,0,17000,1,2026-05-05,,2024-01-04 16:01:31,2026-01-01 00:43:42,,,,,,,,,,,,
841,2,,VICKS F 44 100ml,VICKS F 44 100ml,31000,0,36500,7,2027-03-12,4629B1,2024-01-04 16:01:31,2025-12-31 19:26:14,175096,841,2025-12-31 19:26:14,0,2,2025-12-31 19:26:14,2025-12-31 19:26:14,,,9,7,Perubahan Stok Manual: SO
842,2,,VICKS F 44 27ml,VICKS F 44 27ml,10568,0,12500,10,2027-07-10,16298B1,2024-01-04 16:01:31,2026-01-01 22:36:11,,,,,,,,,,,,
843,2,,VICKS VAP 10g,VICKS VAP 10g,8217,0,9500,12,2027-10-05,56298X1,2024-01-04 16:01:31,2026-01-02 00:41:32,175301,843,2025-12-31 21:12:09,0,7,2025-12-31 21:12:09,2025-12-31 21:12:09,,,11,4,Perubahan Stok Manual: SO
844,2,,VICKS VAP 25g,VICKS VAP 25g,19458,0,22500,4,2027-05-07,66298X1,2024-01-04 16:01:31,2025-12-31 21:11:56,175300,844,2025-12-31 21:11:56,0,5,2025-12-31 21:11:56,2025-12-31 21:11:56,,,9,4,Perubahan Stok Manual: SO
845,2,,VICKS VAP 50g,VICKS VAP 50g,36480,0,42000,3,2027-05-08,26298X1,2024-01-04 16:01:31,2025-12-10 20:56:47,,,,,,,,,,,,
846,5,,SAMCODIN,,533,0,700,130,2028-06-06,10418EF,2024-01-04 16:01:31,2025-12-31 21:52:36,175370,846,2025-12-31 21:52:36,0,29,2025-12-31 21:52:36,2025-12-31 21:52:36,,,159,130,Perubahan Stok Manual: SO
847,2,,CARROLL,CARROLL,34199,0,40000,0,2026-04-04,,2024-01-04 16:01:31,2025-07-04 14:54:52,,,,,,,,,,,,
848,1,,TRIAMINIC F&B,,73260,0,84500,1,2026-10-06,,2024-01-04 16:01:31,2025-12-31 19:16:50,175083,848,2025-12-31 19:16:50,1,0,2025-12-31 19:16:50,2025-12-31 19:16:50,,,0,1,Perubahan Stok Manual: SO
849,5,,CANDESARTAN 8MG,CANDESARTAN 8MG,367,0,1000,70,2027-11-06,55K4354,2024-01-04 16:01:31,2025-12-31 23:36:43,175546,849,2025-12-31 23:36:43,0,60,2025-12-31 23:36:43,2025-12-31 23:36:43,,,130,70,Perubahan Stok Manual: SO
850,4,,VIOSTIN,VIOSTIN,26400,0,32000,5,2026-06-06,,2024-01-04 16:01:31,2025-12-31 21:04:33,175282,850,2025-12-31 21:04:33,5,0,2025-12-31 21:04:33,2025-12-31 21:04:33,,,0,5,Perubahan Stok Manual: SO
851,6,,VIRUGON CREAM,VIRUGON CREAM,12450,0,17500,2,,,2024-01-04 16:01:31,2025-12-31 22:22:39,175414,851,2025-12-31 22:22:39,2,0,2025-12-31 22:22:39,2025-12-31 22:22:39,,,0,2,Perubahan Stok Manual: SO
852,2,,VISIN TM,VISIN TM,13500,0,16000,0,,,2024-01-04 16:01:31,2024-01-04 16:01:31,,,,,,,,,,,,
853,2,,VITACIMIN,VITACIMIN,1677,0,2000,34,2028-06-28,12944688,2024-01-04 16:01:31,2025-12-31 21:22:18,175323,853,2025-12-31 21:22:18,6,0,2025-12-31 21:22:18,2025-12-31 21:22:18,,,30,36,Perubahan Stok Manual: SO
854,2,,VITAL TT,VITAL TT,14092,0,17000,3,2028-05-03,KK1601,2024-01-04 16:01:31,2025-12-06 02:20:56,,,,,,,,,,,,
855,2,,VITAMIN A IPI,VITAMIN A IPI,5499,0,6500,6,2027-08-08,81305,2024-01-04 16:01:31,2025-12-31 23:06:22,175464,855,2025-12-31 23:06:22,0,1,2025-12-31 23:06:22,2025-12-31 23:06:22,,,7,6,Perubahan Stok Manual: SO
856,2,,VITAMIN B KOMP IPI,VITAMIN B KOMP IPI,5500,0,6500,8,2027-07-01,90735,2024-01-04 16:01:31,2025-12-31 23:05:38,175461,856,2025-12-31 23:05:38,0,4,2025-12-31 23:05:38,2025-12-31 23:05:38,,,12,8,Perubahan Stok Manual: SO
857,2,,VITAMIN B1 IPI,VITAMIN B1 IPI,5499,0,6500,4,2027-08-09,81205,2024-01-04 16:01:31,2025-12-31 23:06:11,175463,857,2025-12-31 23:06:11,0,1,2025-12-31 23:06:11,2025-12-31 23:06:11,,,5,4,Perubahan Stok Manual: SO
858,2,,VITAMIN B12 IPI,VITAMIN B12 IPI,5500,0,6500,11,2027-08-06,90315,2024-01-04 16:01:31,2025-12-31 23:05:53,175462,858,2025-12-31 23:05:53,0,5,2025-12-31 23:05:53,2025-12-31 23:05:53,,,16,11,Perubahan Stok Manual: SO
859,2,,VITAMIN C IPI,VITAMIN C IPI,5688,0,6500,1,2027-07-12,80305,2024-01-04 16:01:31,2025-12-17 18:12:51,,,,,,,,,,,,
860,5,,VOLTADEX,VOLTADEX,235,0,400,500,2027-05-14,56F4091,2024-01-04 16:01:31,2026-01-02 00:45:21,175499,860,2025-12-31 23:19:25,0,110,2025-12-31 23:19:25,2025-12-31 23:19:25,,,140,30,Perubahan Stok Manual: SO
861,5,,WINATIN,,180,0,350,20,2027-09-06,,2024-01-04 16:01:31,2026-01-01 00:35:09,,,,,,,,,,,,
862,5,,VOLTAREN 50mg,VOLTAREN 50mg,7497,0,9000,37,2028-03-24,1D6649,2024-01-04 16:01:31,2026-01-01 00:15:37,,,,,,,,,,,,
863,6,,VOLTAREN GEL 10g,VOLTAREN GEL 10g,54132,0,64000,0,2027-02-10,295X,2024-01-04 16:01:31,2025-10-30 23:27:56,,,,,,,,,,,,
